"","iid","gender","attr_o","intel_o","sinc_o","fun_o","amb_o","dec_o","race_o","race","career_c","sports","tvsports","exercise","dining","museums","art","hiking","gaming","clubbing","reading","tv","theater","movies","concerts","music","shopping","yoga"
"233",23,0,5,3,4,7,4,0,4,4,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
"234",23,0,8,8,8,8,8,0,4,4,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
"235",23,0,6,9,10,8,9,0,4,4,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
"236",23,0,4,5,6,4,3,1,2,4,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
"237",23,0,8,8,8,10,7,1,2,4,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
"238",23,0,7,7,8,6,6,1,2,4,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
"239",23,0,6,9,8,8,8,0,2,4,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
"240",23,0,5,6,6,4,7,1,2,4,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
"241",23,0,4,6,6,4,3,0,2,4,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
"242",23,0,7,8,8,6,7,0,4,4,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
"243",23,0,5,7,NA,6,NA,0,1,4,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
"244",23,0,4,4,6,1,1,0,2,4,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
"245",23,0,7,6,7,6,6,0,2,4,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
"246",23,0,7,8,8,7,8,1,2,4,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
"247",23,0,6,7,7,7,9,1,2,4,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
"248",23,0,6,10,9,8,10,0,1,4,3,2,2,3,9,7,6,6,7,7,10,9,10,10,10,10,10,3
"249",24,0,5,9,10,9,8,0,4,2,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
"250",24,0,5,5,5,5,5,0,4,2,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
"251",24,0,7,7,6,9,8,0,4,2,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
"252",24,0,5,6,5,4,7,0,2,2,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
"253",24,0,5,8,7,7,8,1,2,2,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
"254",24,0,6,6,6,6,5,1,2,2,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
"255",24,0,7,8,8,8,7,0,2,2,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
"256",24,0,6,6,6,5,6,1,2,2,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
"257",24,0,6,8,8,5,NA,0,2,2,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
"258",24,0,7,6,7,5,6,1,4,2,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
"259",24,0,7,NA,NA,9,NA,1,1,2,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
"260",24,0,7,7,5,6,6,1,2,2,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
"261",24,0,7,9,7,5,6,0,2,2,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
"262",24,0,8,8,8,8,7,0,2,2,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
"263",24,0,8,8,7,7,7,1,2,2,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
"264",24,0,8,9,9,8,8,1,1,2,9,10,1,10,9,6,6,10,6,3,6,1,6,9,8,8,6,7
"265",25,0,8,9,10,9,8,0,4,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
"266",25,0,5,5,5,5,5,1,4,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
"267",25,0,8,7,9,7,5,1,4,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
"268",25,0,8,6,5,6,5,1,2,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
"269",25,0,7,6,6,7,5,1,2,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
"270",25,0,7,6,6,7,6,1,2,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
"271",25,0,10,7,8,8,7,1,2,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
"272",25,0,6,5,7,5,5,1,2,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
"273",25,0,9,7,8,8,NA,1,2,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
"274",25,0,9,7,8,8,6,1,4,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
"275",25,0,7,NA,NA,NA,NA,1,1,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
"276",25,0,6,7,4,6,2,0,2,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
"277",25,0,8,7,7,7,6,1,2,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
"278",25,0,9,8,8,8,8,1,2,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
"279",25,0,8,9,9,9,7,1,2,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
"280",25,0,8,8,9,10,9,1,1,2,9,7,4,7,7,6,3,5,6,8,9,9,7,10,6,8,8,4
"281",26,0,8,9,9,8,7,0,4,2,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
"282",26,0,5,5,5,5,5,1,4,2,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
"283",26,0,7,8,8,9,8,1,4,2,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
"284",26,0,6,7,5,5,5,1,2,2,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
"285",26,0,8,7,7,8,7,1,2,2,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
"286",26,0,7,8,6,7,6,1,2,2,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
"287",26,0,10,9,9,10,7,1,2,2,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
"288",26,0,5,6,6,6,6,1,2,2,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
"289",26,0,9,7,8,9,NA,1,2,2,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
"290",26,0,9,7,8,7,7,1,4,2,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
"291",26,0,8,NA,NA,NA,NA,1,1,2,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
"292",26,0,7,5,3,5,3,1,2,2,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
"293",26,0,8,7,7,7,6,1,2,2,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
"294",26,0,9,9,9,9,8,1,2,2,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
"295",26,0,8,7,8,8,7,1,2,2,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
"296",26,0,8,8,9,9,9,1,1,2,9,9,4,9,7,7,4,6,5,7,5,3,9,9,6,4,5,1
"297",27,0,9,6,8,8,7,0,4,3,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
"298",27,0,8,8,8,8,8,1,4,3,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
"299",27,0,8,8,9,9,8,1,4,3,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
"300",27,0,7,5,6,7,3,1,2,3,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
"301",27,0,9,7,7,7,6,1,2,3,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
"302",27,0,8,7,8,8,6,1,2,3,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
"303",27,0,9,8,8,8,7,1,2,3,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
"304",27,0,7,6,5,6,4,1,2,3,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
"305",27,0,8,5,8,6,NA,1,2,3,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
"306",27,0,8,7,8,7,7,1,4,3,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
"307",27,0,8,NA,NA,7,NA,1,1,3,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
"308",27,0,8,4,4,7,5,1,2,3,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
"309",27,0,8,7,7,6,6,1,2,3,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
"310",27,0,8,8,8,8,8,1,2,3,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
"311",27,0,9,8,9,9,8,1,2,3,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
"312",27,0,9,9,8,10,9,1,1,3,9,7,6,8,8,7,6,8,7,8,8,5,5,5,5,7,7,8
"313",28,0,8,7,8,8,7,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",28,0,8,8,8,8,8,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",28,0,7,9,10,8,9,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",28,0,5,6,6,4,7,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",28,0,5,5,5,5,6,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",28,0,7,7,7,6,6,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",28,0,7,7,7,7,7,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",28,0,5,7,6,5,7,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",28,0,7,5,8,6,3,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",28,0,7,8,8,7,6,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",28,0,6,8,8,7,8,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",28,0,6,7,7,3,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",28,0,5,7,6,5,6,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",28,0,7,8,8,7,8,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",28,0,7,7,8,7,7,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",28,0,9,10,9,9,9,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",29,0,5,3,6,4,3,0,4,2,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
"330",29,0,8,8,8,8,8,0,4,2,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
"331",29,0,3,7,8,5,8,0,4,2,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
"332",29,0,4,5,4,4,6,0,2,2,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
"333",29,0,7,7,6,6,7,1,2,2,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
"334",29,0,8,6,8,7,6,1,2,2,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
"335",29,0,6,6,7,8,7,0,2,2,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
"336",29,0,5,5,6,6,7,0,2,2,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
"337",29,0,6,9,8,5,9,0,2,2,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
"338",29,0,7,8,8,7,6,1,4,2,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
"339",29,0,6,NA,NA,NA,NA,0,1,2,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
"340",29,0,5,5,8,3,3,0,2,2,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
"341",29,0,5,6,7,7,5,0,2,2,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
"342",29,0,6,8,8,7,7,0,2,2,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
"343",29,0,5,7,8,7,7,0,2,2,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
"344",29,0,6,8,8,8,9,0,1,2,9,8,9,7,7,7,6,2,2,7,7,7,5,7,6,8,9,5
"345",30,0,6,8,6,7,8,0,4,2,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
"346",30,0,10,10,10,10,10,0,4,2,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
"347",30,0,4,7,7,6,6,0,4,2,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
"348",30,0,3,7,4,3,7,0,2,2,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
"349",30,0,7,7,7,7,6,1,2,2,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
"350",30,0,6,6,6,6,6,1,2,2,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
"351",30,0,6,8,8,9,8,0,2,2,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
"352",30,0,9,6,5,3,6,0,2,2,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
"353",30,0,5,5,6,4,NA,0,2,2,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
"354",30,0,7,7,7,7,7,1,4,2,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
"355",30,0,6,NA,NA,NA,NA,0,1,2,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
"356",30,0,3,6,5,2,6,0,2,2,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
"357",30,0,6,7,7,6,6,0,2,2,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
"358",30,0,6,8,8,7,8,0,2,2,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
"359",30,0,6,8,8,7,8,0,2,2,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
"360",30,0,7,10,9,10,10,1,1,2,1,5,6,8,7,4,4,2,1,7,8,5,7,7,7,9,6,4
"361",31,0,7,4,5,4,8,0,4,2,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
"362",31,0,8,8,8,8,8,0,4,2,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
"363",31,0,8,8,7,2,9,0,4,2,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
"364",31,0,6,6,6,6,5,1,2,2,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
"365",31,0,9,7,7,6,7,1,2,2,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
"366",31,0,9,8,8,7,8,1,2,2,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
"367",31,0,9,7,6,6,7,1,2,2,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
"368",31,0,7,6,6,5,7,1,2,2,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
"369",31,0,7,7,7,8,NA,1,2,2,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
"370",31,0,9,8,7,8,9,1,4,2,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
"371",31,0,8,8,8,8,8,1,1,2,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
"372",31,0,7,7,7,4,5,1,2,2,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
"373",31,0,8,8,8,6,7,1,2,2,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
"374",31,0,8,9,8,8,9,1,2,2,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
"375",31,0,8,8,8,8,7,1,2,2,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
"376",31,0,8,10,10,10,10,1,1,2,1,3,3,7,10,7,7,7,2,6,6,8,8,8,6,7,10,6
"377",32,0,8,10,10,7,8,0,4,4,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
"378",32,0,10,10,10,10,10,0,4,4,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
"379",32,0,5,10,9,8,10,0,4,4,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
"380",32,0,5,7,6,4,4,0,2,4,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
"381",32,0,7,6,6,7,7,1,2,4,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
"382",32,0,9,8,8,8,8,1,2,4,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
"383",32,0,8,8,9,7,10,1,2,4,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
"384",32,0,5,7,7,6,5,1,2,4,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
"385",32,0,5,8,6,5,8,0,2,4,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
"386",32,0,7,8,7,7,7,1,4,4,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
"387",32,0,NA,NA,NA,NA,NA,1,1,4,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
"388",32,0,8,7,7,9,5,0,2,4,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
"389",32,0,6,7,7,7,6,1,2,4,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
"390",32,0,8,9,9,8,9,1,2,4,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
"391",32,0,7,8,8,7,8,1,2,4,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
"392",32,0,6,10,8,8,7,0,1,4,2,4,1,5,9,5,5,1,2,4,9,6,6,7,5,8,10,9
"393",33,0,6,10,10,8,5,0,4,2,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
"394",33,0,10,10,10,10,10,1,4,2,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
"395",33,0,6,10,10,8,10,0,4,2,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
"396",33,0,4,7,4,3,6,0,2,2,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
"397",33,0,6,7,7,6,6,1,2,2,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
"398",33,0,6,7,5,5,7,0,2,2,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
"399",33,0,6,7,8,8,8,0,2,2,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
"400",33,0,5,7,6,6,6,1,2,2,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
"401",33,0,5,8,8,5,NA,0,2,2,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
"402",33,0,7,8,7,8,8,1,4,2,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
"403",33,0,6,8,8,8,8,0,1,2,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
"404",33,0,6,8,9,6,5,0,2,2,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
"405",33,0,5,6,7,6,6,0,2,2,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
"406",33,0,7,9,9,7,9,0,2,2,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
"407",33,0,5,8,8,7,7,0,2,2,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
"408",33,0,6,9,9,8,8,0,1,2,6,4,6,10,7,8,6,6,8,6,10,10,8,8,6,6,7,9
"409",34,0,8,6,7,8,6,0,4,4,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
"410",34,0,10,10,10,10,10,1,4,4,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
"411",34,0,6,7,9,6,6,0,4,4,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
"412",34,0,6,5,5,6,7,0,2,4,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
"413",34,0,8,8,7,7,6,1,2,4,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
"414",34,0,7,7,7,7,7,1,2,4,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
"415",34,0,7,7,7,9,8,1,2,4,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
"416",34,0,5,7,6,7,7,1,2,4,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
"417",34,0,7,7,7,5,5,1,2,4,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
"418",34,0,8,7,8,6,7,1,4,4,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
"419",34,0,7,NA,7,NA,9,1,1,4,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
"420",34,0,6,8,6,2,8,0,2,4,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
"421",34,0,6,6,6,5,5,0,2,4,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
"422",34,0,8,8,8,8,8,1,2,4,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
"423",34,0,8,7,8,8,7,1,2,4,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
"424",34,0,8,10,9,9,10,1,1,4,7,7,6,6,7,4,4,5,4,7,7,6,9,10,7,7,7,7
"425",35,0,5,6,6,5,7,0,4,2,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
"426",35,0,10,10,5,5,5,0,4,2,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
"427",35,0,3,7,8,7,10,0,4,2,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
"428",35,0,7,7,4,3,7,1,2,2,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
"429",35,0,8,8,7,NA,8,1,2,2,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
"430",35,0,8,7,6,6,7,1,2,2,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
"431",35,0,8,8,8,6,9,1,2,2,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
"432",35,0,7,6,5,5,6,1,2,2,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
"433",35,0,7,8,7,5,5,0,2,2,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
"434",35,0,8,10,8,5,6,1,4,2,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
"435",35,0,7,NA,NA,NA,NA,1,1,2,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
"436",35,0,8,8,4,1,7,0,2,2,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
"437",35,0,7,8,7,6,6,1,2,2,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
"438",35,0,8,8,7,8,8,1,2,2,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
"439",35,0,8,9,8,7,8,1,2,2,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
"440",35,0,8,8,8,9,9,1,1,2,7,9,7,9,8,8,8,5,6,9,7,9,8,8,7,7,8,3
"441",36,0,5,9,8,7,8,0,4,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
"442",36,0,5,5,5,5,5,0,4,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
"443",36,0,4,7,7,5,6,0,4,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
"444",36,0,6,5,5,4,5,1,2,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
"445",36,0,7,7,7,5,6,1,2,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
"446",36,0,7,8,7,7,7,1,2,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
"447",36,0,6,8,7,6,9,0,2,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
"448",36,0,6,6,6,5,8,1,2,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
"449",36,0,6,7,8,7,9,0,2,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
"450",36,0,8,7,8,7,10,1,4,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
"451",36,0,7,NA,NA,NA,NA,0,1,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
"452",36,0,5,8,6,5,5,1,2,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
"453",36,0,6,6,6,7,5,1,2,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
"454",36,0,7,8,8,7,8,0,2,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
"455",36,0,9,7,8,6,7,0,2,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
"456",36,0,6,9,9,8,9,1,1,2,4,6,1,4,6,7,7,7,1,3,9,1,9,6,6,7,5,1
"457",37,0,4,8,6,7,6,0,4,2,7,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9
"458",37,0,5,5,5,5,5,0,4,2,7,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9
"459",37,0,4,9,8,6,4,0,4,2,7,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9
"460",37,0,4,7,6,3,6,0,2,2,7,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9
"461",37,0,5,6,5,5,7,1,2,2,7,6,4,6,10,9,8,7,6,7,5,6,10,7,8,7,4,9
